Directory,File,Validation,Id,Id_avantvalidation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Opérateur,Site,Habitat1,Habitat2,Machine,Projet
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150717_050833_937.wav,P. Nyssen,Nycnoc,Nycnoc,Main,ENVsp,8,Nycnoc,8,2015,7,17,5,8,17/07/2015,5:08,16/07/2015,SM2BAT1,13,20,248,9,2,0,H. Vandewalle,"Le long de l’Escaut, au niveau d’Esquelmes",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150717_222126_658.wav,P. Nyssen,Nycnoc,ChiroSp,Main,ENVsp,3,Eptser,0,2015,7,17,22,21,17/07/2015,22:21,17/07/2015,SM2BAT1,13,24,0,6,5,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150717_222131_658.wav,P. Nyssen,Nycnoc,ENVsp,Main,ENVsp,6,Eptser,0,2015,7,17,22,21,17/07/2015,22:21,17/07/2015,SM2BAT1,7,24,0,7,5,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_033348_716.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Myosp,3,Myobec,0,2015,7,18,3,33,18/07/2015,3:33,17/07/2015,SM2BAT1,3,35,106,2,0,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_235126_747.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Myosp,2,Myobec,2,2015,7,18,23,51,18/07/2015,23:51,18/07/2015,SM2BAT1,7,41,86,3,1,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150719_001250_022.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Myosp,2,Myobec,0,2015,7,19,0,12,19/07/2015,0:12,18/07/2015,SM2BAT1,7,38,0,3,0,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_004718_476.wav,P. Nyssen,Pippyg,Pippyg,Main,Pip50,10,Pippyg,10,2015,7,18,0,47,18/07/2015,0:47,17/07/2015,SM2BAT1,27,53,76,7,5,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_004723_476.wav,P. Nyssen,Pippyg,Pippyg,Main,Pip50,8,Pippyg,8,2015,7,18,0,47,18/07/2015,0:47,17/07/2015,SM2BAT1,4,52,0,4,2,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_032558_608.wav,P. Nyssen,Myosp,ChiroSp,Main,Myosp,0,Myobra,0,2015,7,18,3,25,18/07/2015,3:25,17/07/2015,SM2BAT1,18,43,85,4,3,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_030908_678.wav,P. Nyssen,Plesp,ChiroSp,Main,Plesp,0,Pleaus,0,2015,7,18,3,9,18/07/2015,3:09,17/07/2015,SM2BAT1,5,25,138,5,1,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150719_003842_769.wav,P. Nyssen,Myosp,ChiroSp,Main,Myosp,4,Myobra,0,2015,7,19,0,38,19/07/2015,0:38,18/07/2015,SM2BAT1,22,42,173,2,3,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150719_035039_127.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Myosp,2,Myobra,0,2015,7,19,3,50,19/07/2015,3:50,18/07/2015,SM2BAT1,21,39,76,3,2,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_032328_588.wav,P. Nyssen,ENVsp,ENVsp,Main,ENVsp,7,Eptnil,0,2015,7,18,3,23,18/07/2015,3:23,17/07/2015,SM2BAT1,16,29,236,7,0,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150719_040148_912.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Myosp,3,Myobra,1,2015,7,19,4,1,19/07/2015,4:01,18/07/2015,SM2BAT1,14,47,87,3,1,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_032313_586.wav,P. Nyssen,Myosp,ChiroSp,Main,Myosp,0,Myodas,0,2015,7,18,3,23,18/07/2015,3:23,17/07/2015,SM2BAT1,16,38,71,3,2,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_232813_356.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Myosp,5,Myodas,0,2015,7,18,23,28,18/07/2015,23:28,18/07/2015,SM2BAT1,7,35,87,3,0,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_235416_454.wav,P. Nyssen,Myosp,ChiroSp,Main,Myosp,2,Myodas,0,2015,7,18,23,54,18/07/2015,23:54,18/07/2015,SM2BAT1,12,36,77,4,1,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_033553_733.wav,P. Nyssen,Pipnat,Pipnat,Main,Pip35,10,Pipnat,8,2015,7,18,3,35,18/07/2015,3:35,17/07/2015,SM2BAT1,29,41,149,9,3,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_034603_153.wav,P. Nyssen,Eptser,ENVsp,Main,ENVsp,6,Eptser,0,2015,7,18,3,46,18/07/2015,3:46,17/07/2015,SM2BAT1,10,30,202,6,0,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_235732_470.wav,P. Nyssen,Myosp,ChiroSp,Main,Myosp,3,Myodas,0,2015,7,18,23,57,18/07/2015,23:57,18/07/2015,SM2BAT1,11,35,56,3,1,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_235851_843.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Myosp,2,Myodas,0,2015,7,18,23,58,18/07/2015,23:58,18/07/2015,SM2BAT1,13,38,87,2,0,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150719_041342_206.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Myosp,3,Myodas,1,2015,7,19,4,13,19/07/2015,4:13,18/07/2015,SM2BAT1,5,35,81,3,0,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150719_051227_569.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Myosp,1,Myodas,1,2015,7,19,5,12,19/07/2015,5:12,18/07/2015,SM2BAT1,1,38,0,3,2,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_045038_001.wav,P. Nyssen,Nycnoc,Nycnoc,Main,ENVsp,9,Nycnoc,7,2015,7,18,4,50,18/07/2015,4:50,17/07/2015,SM2BAT1,6,20,0,10,3,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_045105_428.wav,P. Nyssen,Nycnoc,Nycnoc,Main,ENVsp,10,Nycnoc,10,2015,7,18,4,51,18/07/2015,4:51,17/07/2015,SM2BAT1,11,20,220,10,1,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_045508_260.wav,P. Nyssen,Nyclei,ENVsp,Main,ENVsp,8,Nyclei,3,2015,7,18,4,55,18/07/2015,4:55,17/07/2015,SM2BAT1,12,23,172,8,1,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_221804_990.wav,P. Nyssen,Nyclei,ENVsp,Main,ENVsp,10,Eptser,1,2015,7,18,22,18,18/07/2015,22:18,18/07/2015,SM2BAT1,8,24,0,7,2,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_033028_333.wav,P. Nyssen,Myosp,ChiroSp,Main,Myosp,2,Myodau,0,2015,7,18,3,30,18/07/2015,3:30,17/07/2015,SM2BAT1,26,38,60,3,3,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_235504_000.wav,P. Nyssen,Myosp,Myosp,Main,Myosp,6,Myodau,2,2015,7,18,23,55,18/07/2015,23:55,18/07/2015,SM2BAT1,2,39,0,1,1,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150719_003617_750.wav,P. Nyssen,Myodau,ChiroSp,Main,Myosp,2,Myodau,1,2015,7,19,0,36,19/07/2015,0:36,18/07/2015,SM2BAT1,32,44,69,3,0,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150717_232303_849.wav,P. Nyssen,Myosp,ChiroSp,Main,Myosp,4,Myonat,1,2015,7,17,23,23,17/07/2015,23:23,17/07/2015,SM2BAT1,16,36,75,2,1,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_003728_266.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Myosp,1,Myonat,1,2015,7,18,0,37,18/07/2015,0:37,17/07/2015,SM2BAT1,5,34,93,2,0,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_032048_252.wav,P. Nyssen,Myosp,ChiroSp,Main,Myosp,1,Myonat,1,2015,7,18,3,20,18/07/2015,3:20,17/07/2015,SM2BAT1,9,38,63,1,1,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150719_041019_137.wav,P. Nyssen,Pipnat,Pip35,Main,Pip35,10,Pipkuh,1,2015,7,19,4,10,19/07/2015,4:10,18/07/2015,SM2BAT1,9,39,105,7,0,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
C:/Users/stagiaire2/Desktop/Data/Pierrette_dataEscaut20150722/,SM2BAT1_0_20150718_225806_229.wav,P. Nyssen,Myosp,ChiroSp,Main,Myosp,4,Myonat,0,2015,7,18,22,58,18/07/2015,22:58,18/07/2015,SM2BAT1,6,36,90,3,1,0,H. Vandewalle,"Le long de l’Escaut, au niveau du pont de Ramegnies chin ",Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut20150722/20150723-20150915 WAV/,SM2BAT1_20150723_220301_589.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Myosp,0,Myoalc,0,2015,7,23,22,3,23/07/2015,22:03,23/07/2015,SM2BAT1,5,49,59,6,0,0,B. Gauquie,Fourcroix (Blandain) - test 1,"Zone urbanisée (ville , village)",Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut20150722/20150723-20150915 WAV/,SM2BAT1_20150723_220957_483.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Myosp,0,Myoalc,0,2015,7,23,22,9,23/07/2015,22:09,23/07/2015,SM2BAT1,5,49,76,7,0,0,B. Gauquie,Fourcroix (Blandain) - test 1,"Zone urbanisée (ville , village)",Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut20150722/20150723-20150915 WAV/,SM2BAT1_20150724_001733_626.wav,P. Nyssen,PippiT,Pip50,Main,Pip50,10,Pippyg,3,2015,7,24,0,17,24/07/2015,0:17,23/07/2015,SM2BAT1,1,50,0,6,1,0,B. Gauquie,Fourcroix (Blandain) - test 1,"Zone urbanisée (ville , village)",Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut20150722/20150723-20150915 WAV/,SM2BAT1_20150724_025647_505.wav,P. Nyssen,Pleaus,Pleaus,Main,Plesp,10,Pleaus,7,2015,7,24,2,56,24/07/2015,2:56,23/07/2015,SM2BAT1,11,26,219,7,0,0,B. Gauquie,Fourcroix (Blandain) - test 1,"Zone urbanisée (ville , village)",Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut20150722/20150723-20150915 WAV/,SM2BAT1_20150729_220640_851.wav,P. Nyssen,ENVsp,ChiroSp,Main,ENVsp,3,Eptser,0,2015,7,29,22,6,29/07/2015,22:06,29/07/2015,SM2BAT1,1,24,0,6,0,0,Y. Tison,Escaut à hauteur de la coupure de Ramegnies-Chin ,Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut20150722/20150723-20150915 WAV/,SM2BAT1_20150729_220737_621.wav,P. Nyssen,Nyclei,ChiroSp,Main,ENVsp,0,Nycnoc,0,2015,7,29,22,7,29/07/2015,22:07,29/07/2015,SM2BAT1,2,21,0,6,3,0,Y. Tison,Escaut à hauteur de la coupure de Ramegnies-Chin ,Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut20150722/20150723-20150915 WAV/,SM2BAT1_20150729_220826_350.wav,P. Nyssen,Nyclei,ChiroSp,Main,ENVsp,3,Eptser,0,2015,7,29,22,8,29/07/2015,22:08,29/07/2015,SM2BAT1,4,24,266,6,0,0,Y. Tison,Escaut à hauteur de la coupure de Ramegnies-Chin ,Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut20150722/20150723-20150915 WAV/,SM2BAT1_20150729_220852_783.wav,P. Nyssen,Nyclei,ENVsp,Main,ENVsp,8,Nycnoc,3,2015,7,29,22,8,29/07/2015,22:08,29/07/2015,SM2BAT1,5,23,1,8,0,0,Y. Tison,Escaut à hauteur de la coupure de Ramegnies-Chin ,Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut20150722/20150723-20150915 WAV/,SM2BAT1_20150729_220922_974.wav,P. Nyssen,Nyclei,ChiroSp,Main,ENVsp,1,Eptser,1,2015,7,29,22,9,29/07/2015,22:09,29/07/2015,SM2BAT1,1,23,0,6,1,0,Y. Tison,Escaut à hauteur de la coupure de Ramegnies-Chin ,Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut20150722/20150723-20150915 WAV/,SM2BAT1_20150729_223539_749.wav,P. Nyssen,Pipnat,ChiroSp,Main,Pip35,4,Pipkuh,0,2015,7,29,22,35,29/07/2015,22:35,29/07/2015,SM2BAT1,9,48,76,5,1,0,Y. Tison,Escaut à hauteur de la coupure de Ramegnies-Chin ,Cours d'eau - fleuves et gd rivières (L >10 m),Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut2015/20150723-20150915 WAV/,SM2BAT1_20150811_214538_764.wav,P. Nyssen,Myobra,ChiroSp,Main,Myosp,3,Myoema,1,2015,8,11,21,45,11/08/2015,21:45,11/08/2015,SM2BAT1,26,49,57,6,1,0,B. Gauquie,Fourcroix (Blandain) - test 2,"Zone urbanisée (ville , village)",Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut2015/20150723-20150915 WAV/,SM2BAT1_20150811_214543_764.wav,P. Nyssen,Myobra,Myosp,Main,Myosp,8,Myobra,2,2015,8,11,21,45,11/08/2015,21:45,11/08/2015,SM2BAT1,50,47,53,4,1,0,B. Gauquie,Fourcroix (Blandain) - test 2,"Zone urbanisée (ville , village)",Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut2015/20150723-20150915 WAV/,SM2BAT1_20150811_220114_000.wav,P. Nyssen,Pipnat,ChiroSp,Main,Rhisp,2,Rhifer,2,2015,8,11,22,1,11/08/2015,22:01,11/08/2015,SM2BAT1,5,41,0,6,6,0,B. Gauquie,Fourcroix (Blandain) - test 2,"Zone urbanisée (ville , village)",Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut2015/20150723-20150915 WAV/,SM2BAT1_20150811_220114_000.wav,P. Nyssen,PippiT,ChiroSp,Main,Rhisp,2,Rhifer,2,2015,8,11,22,1,11/08/2015,22:01,11/08/2015,SM2BAT1,5,41,0,6,6,0,B. Gauquie,Fourcroix (Blandain) - test 2,"Zone urbanisée (ville , village)",Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut2015/20150723-20150915 WAV/,SM2BAT1_20150811_220833_845.wav,P. Nyssen,Myodau,Myosp,Main,Myosp,6,Myodau,1,2015,8,11,22,8,11/08/2015,22:08,11/08/2015,SM2BAT1,46,43,101,6,2,0,B. Gauquie,Fourcroix (Blandain) - test 2,"Zone urbanisée (ville , village)",Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut2015/20150723-20150915 WAV/,SM2BAT1_20150811_225102_385.wav,P. Nyssen,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,11,22,51,11/08/2015,22:51,11/08/2015,SM2BAT1,12,32,118,7,5,0,B. Gauquie,Fourcroix (Blandain) - test 2,"Zone urbanisée (ville , village)",Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut2015/20150723-20150915 WAV/,SM2BAT1_20150811_225102_385.wav,P. Nyssen,ChiroSp,ChiroSp,Secondary,Myosp,0,Myomyo,0,2015,8,11,22,51,11/08/2015,22:51,11/08/2015,SM2BAT1,8,30,118,5,4,0,B. Gauquie,Fourcroix (Blandain) - test 2,"Zone urbanisée (ville , village)",Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut2015/20150723-20150915 WAV/,SM2BAT1_20150811_225107_385.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Myosp,3,Myomyo,3,2015,8,11,22,51,11/08/2015,22:51,11/08/2015,SM2BAT1,13,31,128,5,1,0,B. Gauquie,Fourcroix (Blandain) - test 2,"Zone urbanisée (ville , village)",Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut2015/20150723-20150915 WAV/,SM2BAT1_20150811_225107_385.wav,P. Nyssen,PippiT,PippiT,Secondary,Pip50,10,PippiT,10,2015,8,11,22,51,11/08/2015,22:51,11/08/2015,SM2BAT1,2,45,200,6,0,0,B. Gauquie,Fourcroix (Blandain) - test 2,"Zone urbanisée (ville , village)",Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut2015/20150723-20150915 WAV/,SM2BAT1_20150812_011035_000.wav,P. Nyssen,PippiT,ChiroSp,Main,Pip50,2,Pippyg,2,2015,8,12,1,10,12/08/2015,1:10,11/08/2015,SM2BAT1,2,23,0,6,5,0,B. Gauquie,Fourcroix (Blandain) - test 2,"Zone urbanisée (ville , village)",Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut2015/20150723-20150915 WAV/,SM2BAT1_20150812_021355_000.wav,P. Nyssen,Nycnoc,ChiroSp,Main,ENVsp,0,Nyclei,0,2015,8,12,2,13,12/08/2015,2:13,11/08/2015,SM2BAT1,4,23,0,8,2,0,B. Gauquie,Fourcroix (Blandain) - test 2,"Zone urbanisée (ville , village)",Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut2015/20150723-20150915 WAV/,SM2BAT1_20150812_021400_000.wav,P. Nyssen,Nycnoc,Nycnoc,Secondary,ENVsp,10,Nycnoc,7,2015,8,12,2,14,12/08/2015,2:14,11/08/2015,SM2BAT1,10,22,0,10,5,0,B. Gauquie,Fourcroix (Blandain) - test 2,"Zone urbanisée (ville , village)",Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut2015/20150723-20150915 WAV/,SM2BAT1_20150812_024332_275.wav,P. Nyssen,Myobra,Myosp,Main,Myosp,10,Myobra,0,2015,8,12,2,43,12/08/2015,2:43,11/08/2015,SM2BAT1,73,45,61,4,3,0,B. Gauquie,Fourcroix (Blandain) - test 2,"Zone urbanisée (ville , village)",Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
E:/SM2 Escaut2015/20150723-20150915 WAV/,SM2BAT1_20150812_025347_217.wav,P. Nyssen,Myobra,Myosp,Main,Myosp,10,Myobra,0,2015,8,12,2,53,12/08/2015,2:53,11/08/2015,SM2BAT1,70,44,0,4,2,0,B. Gauquie,Fourcroix (Blandain) - test 2,"Zone urbanisée (ville , village)",Bande boisée et alignement d'arbres,SM2-1,Plecotus Natura 2000
