Directory,File,Validation,Id,Id_avantvalidation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Opérateur,Site,Habitat1,Habitat2,Machine,Projet
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_215749_889.wav,,Myosp,Myosp,Main,Myosp,6,Myobra,2,2014,6,5,21,57,5/06/2014,21:57,5/06/2014,LIFEB_0,16,53,0,3,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_215754_769.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,0,2014,6,5,21,57,5/06/2014,21:57,5/06/2014,LIFEB_0,17,53,82,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_215800_158.wav,A. Mazurie,Rhihip,Rhihip,Main,Rhisp,10,Rhihip,10,2014,6,5,21,58,5/06/2014,21:58,5/06/2014,LIFEB_0,21,57,0,7,1,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_215800_158.wav,,Myosp,Myosp,Secondary,Myosp,6,Myobra,0,2014,6,5,21,58,5/06/2014,21:58,5/06/2014,LIFEB_0,29,53,56,2,3,1,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_215812_069.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myobra,0,2014,6,5,21,58,5/06/2014,21:58,5/06/2014,LIFEB_0,23,54,99,3,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_215817_070.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,0,2014,6,5,21,58,5/06/2014,21:58,5/06/2014,LIFEB_0,53,56,74,3,2,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_215822_070.wav,,Myosp,Myosp,Main,Myosp,7,Myobra,0,2014,6,5,21,58,5/06/2014,21:58,5/06/2014,LIFEB_0,26,55,0,3,2,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_215822_070.wav,,Rhihip,Rhihip,Secondary,Rhisp,10,Rhihip,10,2014,6,5,21,58,5/06/2014,21:58,5/06/2014,LIFEB_0,6,104,0,8,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_215827_071.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myobra,2,2014,6,5,21,58,5/06/2014,21:58,5/06/2014,LIFEB_0,23,53,98,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_215833_954.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,3,2014,6,5,21,58,5/06/2014,21:58,5/06/2014,LIFEB_0,29,56,0,1,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_215841_030.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,0,2014,6,5,21,58,5/06/2014,21:58,5/06/2014,LIFEB_0,4,53,2,1,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_220015_284.wav,A. Mazurie,Rhihip,Rhihip,Main,Rhisp,10,Rhihip,10,2014,6,5,22,0,5/06/2014,22:00,5/06/2014,LIFEB_0,25,97,0,8,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_221140_796.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,1,2014,6,5,22,11,5/06/2014,22:11,5/06/2014,LIFEB_0,5,53,173,4,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_221146_136.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myobra,1,2014,6,5,22,11,5/06/2014,22:11,5/06/2014,LIFEB_0,3,53,0,3,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_223339_616.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,0,2014,6,5,22,33,5/06/2014,22:33,5/06/2014,LIFEB_0,16,56,0,1,2,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_224422_660.wav,A. Mazurie,ChiroSp,ChiroSp,Main,Rhisp,5,Rhihip,5,2014,6,5,22,44,5/06/2014,22:44,5/06/2014,LIFEB_0,2,44,0,4,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_224445_194.wav,,Rhihip,Rhihip,Main,Rhisp,10,Rhihip,10,2014,6,5,22,44,5/06/2014,22:44,5/06/2014,LIFEB_0,11,44,0,6,1,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_224923_566.wav,,Rhihip,Rhihip,Main,Rhisp,10,Rhihip,10,2014,6,5,22,49,5/06/2014,22:49,5/06/2014,LIFEB_0,96,104,0,7,1,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_224928_566.wav,,Rhihip,Rhihip,Main,Rhisp,10,Rhihip,10,2014,6,5,22,49,5/06/2014,22:49,5/06/2014,LIFEB_0,115,103,0,7,3,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_224933_567.wav,,Rhihip,Rhihip,Main,Rhisp,10,Rhihip,10,2014,6,5,22,49,5/06/2014,22:49,5/06/2014,LIFEB_0,39,104,0,7,1,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_225007_868.wav,,Rhihip,Rhihip,Main,Rhisp,10,Rhihip,10,2014,6,5,22,50,5/06/2014,22:50,5/06/2014,LIFEB_0,8,98,18,7,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_225021_847.wav,,Rhihip,Rhihip,Main,Rhisp,10,Rhihip,10,2014,6,5,22,50,5/06/2014,22:50,5/06/2014,LIFEB_0,33,94,0,7,1,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_225944_132.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,2,2014,6,5,22,59,5/06/2014,22:59,5/06/2014,LIFEB_0,2,58,0,0,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_230816_378.wav,A. Mazurie,Rhihip,Rhihip,Main,Rhisp,7,Rhihip,7,2014,6,5,23,8,5/06/2014,23:08,5/06/2014,LIFEB_0,14,98,0,5,2,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_230841_222.wav,,Rhihip,Rhihip,Main,Rhisp,10,Rhihip,10,2014,6,5,23,8,5/06/2014,23:08,5/06/2014,LIFEB_0,1,108,0,10,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_230904_000.wav,,Rhihip,Rhihip,Main,Rhisp,10,Rhihip,10,2014,6,5,23,9,5/06/2014,23:09,5/06/2014,LIFEB_0,5,108,2,7,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_231716_600.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2014,6,5,23,17,5/06/2014,23:17,5/06/2014,LIFEB_0,1,58,0,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_231756_990.wav,,Myosp,Myosp,Main,Myosp,7,Myodau,1,2014,6,5,23,17,5/06/2014,23:17,5/06/2014,LIFEB_0,15,55,0,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_232904_000.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myoema,3,2014,6,5,23,29,5/06/2014,23:29,5/06/2014,LIFEB_0,20,58,0,1,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_232909_846.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myoema,2,2014,6,5,23,29,5/06/2014,23:29,5/06/2014,LIFEB_0,28,59,68,1,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_232914_847.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myoema,2,2014,6,5,23,29,5/06/2014,23:29,5/06/2014,LIFEB_0,32,58,54,1,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_232919_848.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2014,6,5,23,29,5/06/2014,23:29,5/06/2014,LIFEB_0,22,59,52,0,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_232924_848.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myoema,3,2014,6,5,23,29,5/06/2014,23:29,5/06/2014,LIFEB_0,24,58,0,1,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_232929_634.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,4,2014,6,5,23,29,5/06/2014,23:29,5/06/2014,LIFEB_0,5,57,0,1,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_233810_059.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myoema,1,2014,6,5,23,38,5/06/2014,23:38,5/06/2014,LIFEB_0,4,56,42,1,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_235350_664.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myoema,0,2014,6,5,23,53,5/06/2014,23:53,5/06/2014,LIFEB_0,3,57,36,1,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_235831_711.wav,,Rhihip,Rhihip,Main,Rhisp,10,Rhihip,10,2014,6,5,23,58,5/06/2014,23:58,5/06/2014,LIFEB_0,49,96,0,7,2,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_235836_712.wav,,Rhihip,Rhihip,Main,Rhisp,10,Rhihip,10,2014,6,5,23,58,5/06/2014,23:58,5/06/2014,LIFEB_0,7,107,8,7,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_235845_396.wav,,Rhihip,Rhihip,Main,Rhisp,10,Rhihip,10,2014,6,5,23,58,5/06/2014,23:58,5/06/2014,LIFEB_0,15,48,25,6,1,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140605_235952_934.wav,,Rhihip,Rhihip,Main,Rhisp,10,Rhihip,10,2014,6,5,23,59,5/06/2014,23:59,5/06/2014,LIFEB_0,1,107,0,9,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_000730_637.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,0,2014,6,6,0,7,6/06/2014,0:07,5/06/2014,LIFEB_0,16,59,0,2,0,1,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_001618_872.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,2,2014,6,6,0,16,6/06/2014,0:16,5/06/2014,LIFEB_0,24,58,0,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_003831_280.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,2,2014,6,6,0,38,6/06/2014,0:38,5/06/2014,LIFEB_0,21,58,0,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_003834_145.wav,,Myosp,Myosp,Main,Myosp,8,Myoema,3,2014,6,6,0,38,6/06/2014,0:38,5/06/2014,LIFEB_0,6,62,0,1,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_004837_976.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,3,2014,6,6,0,48,6/06/2014,0:48,5/06/2014,LIFEB_0,49,58,0,1,1,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_004844_346.wav,,Myosp,Myosp,Main,Myosp,8,Myoema,4,2014,6,6,0,48,6/06/2014,0:48,5/06/2014,LIFEB_0,11,58,77,0,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_005214_593.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,1,2014,6,6,0,52,6/06/2014,0:52,5/06/2014,LIFEB_0,3,59,0,0,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_005701_502.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,4,2014,6,6,0,57,6/06/2014,0:57,5/06/2014,LIFEB_0,27,60,25,1,1,1,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_005818_240.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2014,6,6,0,58,6/06/2014,0:58,5/06/2014,LIFEB_0,19,59,0,1,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_005823_241.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2014,6,6,0,58,6/06/2014,0:58,5/06/2014,LIFEB_0,25,58,64,1,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_005828_242.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myoema,2,2014,6,6,0,58,6/06/2014,0:58,5/06/2014,LIFEB_0,27,58,51,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_005835_712.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myoema,0,2014,6,6,0,58,6/06/2014,0:58,5/06/2014,LIFEB_0,1,56,0,0,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_010307_359.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,1,2014,6,6,1,3,6/06/2014,1:03,5/06/2014,LIFEB_0,40,56,0,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_010618_315.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,3,2014,6,6,1,6,6/06/2014,1:06,5/06/2014,LIFEB_0,25,59,56,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_011640_070.wav,,Rhihip,Rhihip,Main,Rhisp,10,Rhihip,10,2014,6,6,1,16,6/06/2014,1:16,5/06/2014,LIFEB_0,4,95,0,5,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_011954_752.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,3,2014,6,6,1,19,6/06/2014,1:19,5/06/2014,LIFEB_0,10,56,0,3,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_011959_021.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myoema,2,2014,6,6,1,19,6/06/2014,1:19,5/06/2014,LIFEB_0,14,57,0,3,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_012013_041.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,1,2014,6,6,1,20,6/06/2014,1:20,5/06/2014,LIFEB_0,7,56,46,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_012022_136.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,3,2014,6,6,1,20,6/06/2014,1:20,5/06/2014,LIFEB_0,22,54,124,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_012027_336.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,0,2014,6,6,1,20,6/06/2014,1:20,5/06/2014,LIFEB_0,25,53,41,2,3,1,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_012032_141.wav,,Myosp,Myosp,Main,Myosp,6,Myobra,1,2014,6,6,1,20,6/06/2014,1:20,5/06/2014,LIFEB_0,16,57,0,1,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_012037_109.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,0,2014,6,6,1,20,6/06/2014,1:20,5/06/2014,LIFEB_0,27,54,52,2,5,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_012042_338.wav,,Myosp,Myosp,Main,Myosp,6,Myobra,1,2014,6,6,1,20,6/06/2014,1:20,5/06/2014,LIFEB_0,24,53,0,1,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_012347_780.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,3,2014,6,6,1,23,6/06/2014,1:23,5/06/2014,LIFEB_0,4,59,0,3,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_012404_000.wav,,Myosp,Myosp,Main,Myosp,8,Myoema,2,2014,6,6,1,24,6/06/2014,1:24,5/06/2014,LIFEB_0,44,59,0,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_012411_457.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2014,6,6,1,24,6/06/2014,1:24,5/06/2014,LIFEB_0,8,58,0,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_012414_607.wav,,Myosp,Myosp,Main,Myosp,8,Myoema,3,2014,6,6,1,24,6/06/2014,1:24,5/06/2014,LIFEB_0,16,58,0,3,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_012419_652.wav,,Myosp,Myosp,Main,Myosp,8,Myoema,3,2014,6,6,1,24,6/06/2014,1:24,5/06/2014,LIFEB_0,10,58,85,3,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_012547_462.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myobra,1,2014,6,6,1,25,6/06/2014,1:25,5/06/2014,LIFEB_0,7,56,0,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_012701_974.wav,,Rhihip,Rhihip,Main,Rhisp,10,Rhihip,10,2014,6,6,1,27,6/06/2014,1:27,5/06/2014,LIFEB_0,19,106,0,8,2,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_012705_378.wav,,Rhihip,Rhihip,Main,Rhisp,10,Rhihip,10,2014,6,6,1,27,6/06/2014,1:27,5/06/2014,LIFEB_0,14,103,0,8,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_013609_482.wav,,Myosp,Myosp,Main,Myosp,8,Myoema,3,2014,6,6,1,36,6/06/2014,1:36,5/06/2014,LIFEB_0,53,56,64,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_013614_483.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myobra,3,2014,6,6,1,36,6/06/2014,1:36,5/06/2014,LIFEB_0,13,53,74,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_013617_919.wav,,Myosp,Myosp,Main,Myosp,8,Myoema,2,2014,6,6,1,36,6/06/2014,1:36,5/06/2014,LIFEB_0,38,56,77,3,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
